Ching-Tarng Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0158-00-Gdoc-p802-16r-small-cell-backhaul-closing-report-session-86.pptx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0147-03-03R0-proposed-project-802-16-3-call-for-participation.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0147-02-03R0-proposed-project-802-16-3-call-for-participation.docx
David Castelow,"""Airspan""",https://mentor.ieee.org/802.16/dcn/13/16-13-0153-01-WGLS-ls-to-small-cell-forum-cooperation-with-small-cell-forum-backhaul-sig.docx
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0150-02-000r-proposed-ls-to-onf-views-of-ieee-802-16-working-group-regarding-wireless-openflow.docx
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0157-00-Gcon-proposed-ieee-tutorial-on-wireless-sdn-in-access-and-backhaul.doc
Ching-Tarng Hsieh,"""IEEE Project P802.16r""",https://mentor.ieee.org/802.16/dcn/13/16-13-0156-00-Gdoc-view-of-connection-oriented-software-defined-networking-for-wireless-backhaul-of-small-cells.pdf
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0150-01-000r-proposed-ls-to-onf-views-of-ieee-802-16-working-group-regarding-wireless-openflow.docx
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0146-01-Gdoc-draft-m-2012-1-certification-c-for-itu-r.docx
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0154-01-Gdoc-p802-16q-closing-report-for-session-86.ppt
Ching-Tarng Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0155-00-000r-p802-16r-small-cell-backhaul-closing-report-session-86.pptx
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0154-00-Gdoc-p802-16q-closing-report-for-session-86.ppt
David Castelow,"""Airspan""",https://mentor.ieee.org/802.16/dcn/13/16-13-0153-00-WGLS-ls-to-small-cell-forum-cooperation-with-small-cell-forum-backhaul-sig.docx
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0152-00-000q-ieee-p802-16q-call-for-contributions-toward-session-88.docx
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0134-01-000q-region-allocation-for-interference-management-in-time-division-multiplexed-resource-scheduling.docx
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0151-01-000r-view-of-connection-oriented-software-defined-networking-for-wireless-backhaul-of-small-cells.pdf
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0151-00-000r-view-of-connection-oriented-software-defined-networking-for-wireless-backhaul-of-small-cells.pdf
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0150-00-000r-proposed-ls-to-onf-views-of-ieee-802-16-working-group-regarding-wireless-openflow.docx
David Castelow,"""P802.16r Project""",https://mentor.ieee.org/802.16/dcn/13/16-13-0073-03-000r-ieee-802-16r-architecture-and-requirements-for-small-cell-backhaul.doc
David Castelow,"""P802.16r Project""",https://mentor.ieee.org/802.16/dcn/13/16-13-0073-02-000r-ieee-802-16r-architecture-and-requirements-for-small-cell-backhaul.doc
Roger Marks,"""IEEE Project P802.16.3""",https://mentor.ieee.org/802.16/dcn/13/16-13-0149-00-03R0-ieee-p802-16-3-call-for-contributions-following-session-86.docx
Harry Bims,"""Bims Laboratories""",https://mentor.ieee.org/802.16/dcn/13/16-13-0148-00-03R0-proposed-updates-to-arch-and-req-for-ieee-p802-16-3.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0147-01-03R0-proposed-project-802-16-3-call-for-participation.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0147-00-03R0-proposed-project-802-16-3-call-for-participation.docx
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0136-01-000q-primitives-for-interference-management.doc
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0135-01-000q-functional-details-on-multi-bs-cooperative-transmission.doc
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0146-00-Gdoc-draft-m-2012-1-certification-c-for-itu-r.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0145-00-Gcon-draft-liaison-statement-from-itu-r-wp-5d-on-revision-1-of-rec-itu-r-m-2012.pdf
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0144-01-000r-proposed-changes-to-ieee-802-16r-architecture-and-requirements.doc
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0144-00-000r-proposed-changes-to-ieee-802-16r-architecture-and-requirements.doc
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0129-01-000q-proposed-modification-of-duty-cycle-mode.docx
Tim Godfrey,"""EPRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0143-00-Gcon-treasurer-report-july-2013.pptx
Nader Zein,"""NEC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0142-00-000r-overview-of-transport-network-architecture.pptx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0125-01-Gdoc-ieee-802-16-status-report-session-86.pdf
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0141-00-000q-p802-16q-opening-report-to-session-86.pptx
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0140-00-000q-ieee-p802-16q-project-minutes-for-session-86.doc
Harry Bims,"""WG Secretary""",https://mentor.ieee.org/802.16/dcn/13/16-13-0138-00-Gdoc-ieee-802-16-working-group-minutes-of-session-86.doc
Ching-Tarng Hsieh/ITRI,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0137-00-000r-small-cell-cross-industry-meeting-summary.doc
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0136-00-000q-primitives-for-interference-management.doc
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0135-00-000q-functional-details-on-multi-bs-cooperative-transmission.doc
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0134-00-000q-region-allocation-for-interference-management-in-time-division-multiplexed-resource-scheduling.docx
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0133-00-000q-reference-signal-for-channel-quality-measurement-on-duty-cycle-mode.docx
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0132-00-000q-normal-mode-transition-of-bs-power-management.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0131-00-000q-proposed-modification-of-service-primitives-for-bs-power-management.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0130-00-000q-proposed-modification-of-mobility-management-in-ieee-p802-16q.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0129-00-000q-proposed-modification-of-duty-cycle-mode.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0128-00-000q-definition-and-operation-of-small-bss.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0127-00-Gcon-proposed-ls-to-itu-r-wp-5d-update-of-sect-5-6-toward-rev-12-of-rec-itu-r-m-1457-meeting-x-1.docx
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0126-00-Gdoc-itu-r-liaison-group-report-for-session-85.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0125-00-Gdoc-ieee-802-16-status-report-session-86.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0122-01-03R0-p802-16-3-report-from-session-85.pdf
Roger Marks,"""IEEE Project P802.16.3""",https://mentor.ieee.org/802.16/dcn/13/16-13-0111-01-03R0-ieee-p802-16-3-call-for-contributions-toward-session-86.pdf
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0107-01-Gdoc-draft-imt-2000-m-1457-exceptional-form-a.doc
Ran Xiaogang,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0123-01-000n-d2d-resource-allocation-under-the-control-of-bs.docx
Ran Xiaogang;Wei Ning,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0123-00-000n-d2d-resource-allocation-under-the-control-of-bs.docx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0122-00-03R0-p802-16-3-report-from-session-85.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0121-00-WGLS-ls-to-wimax-forum-regarding-imt-2000-exceptional-form-a.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0120-00-WGLS-ls-to-wato-meeting-y-2b-contribution-toward-m-2012-1.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0119-00-WGLS-ls-to-broadband-forum-initial-response-to-ieee-802-16-13-0091.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0118-00-WGLS-ls-to-onf-interest-of-ieee-802-16-working-group-in-wireless-openflow.pdf
Jaesun Cha,"""P802.16q Editor""",https://mentor.ieee.org/802.16/dcn/13/16-13-0026-01-000q-draft-p802-16q-awd.pdf
Jaesun Cha,"""P802.16q Editor""",https://mentor.ieee.org/802.16/dcn/13/16-13-0020-01-000q-draft-ieee-p802-16q-system-requirements-document.doc
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0115-02-000r-p802-16r-call-for-contributions-towards-session-86.pdf
Ching-Tarng Hsieh,"""IEEE Project P802.16r""",https://mentor.ieee.org/802.16/dcn/13/16-13-0116-01-000r-ls-to-onf-interest-of-ieee-802-16-working-group-in-wireless-openflow.pdf
Ching-Tarng Hsieh/ITRI,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0117-01-000r-p802-16r-small-cell-backhaul-closing-report-session-85.pptx
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0108-01-000q-ieee-p802-16q-call-for-contributions-toward-session-85.docx
Ching-Tarng Hsieh/ITRI,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0117-00-000r-p802-16r-small-cell-backhaul-closing-report-session-85.pptx
David Castelow,"""P802.16r Project""",https://mentor.ieee.org/802.16/dcn/13/16-13-0073-01-000r-ieee-802-16r-architecture-and-requirements-for-small-cell-backhaul.doc
Ching-Tarng Hsieh,"""IEEE Project P802.16r""",https://mentor.ieee.org/802.16/dcn/13/16-13-0116-00-000r-ls-to-onf-interest-of-ieee-802-16-working-group-in-wireless-openflow.docx
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0115-01-000r-p802-16r-call-for-contributions-towards-session-86.docx
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0115-00-000r-p802-16r-call-for-contributions-towards-session-86.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0113-00-Gcon-proposed-followup-ls-to-wato-meeting-y-2b-contribution-toward-m-2012-1.docx
Roger Marks,"""Consensii LLC; WiMAX Forum""",https://mentor.ieee.org/802.16/dcn/13/16-13-0112-00-Gcon-proposed-ls-to-wimax-forum-regarding-imt-2000-exceptional-form-a.docx
Roger Marks,"""IEEE Project P802.16.3""",https://mentor.ieee.org/802.16/dcn/13/16-13-0111-00-03R0-ieee-p802-16-3-call-for-contributions-toward-session-86.docx
Roger Marks,"""IEEE Project P802.16.3""",https://mentor.ieee.org/802.16/dcn/13/16-13-0110-00-03R0-draft-ls-to-broadband-forum-initial-response-to-ieee-802-16-13-0091.docx
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0109-00-000q-p802-16q-closing-report-for-session-85.ppt
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0108-00-000q-ieee-p802-16q-call-for-contributions-toward-session-85.docx
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0106-01-000q-text-changes-related-to-bs-power-management.docx
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0107-00-Gdoc-draft-imt-2000-m-1457-exceptional-form-a.docx
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0095-01-000q-skeleton-of-interference-management-primitives.doc
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0096-01-000q-proposed-text-changes-to-bs-power-management-on-system-requirements.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0089-01-000q-primitives-to-support-bs-power-saving-mechanism.docx
Jisoo Park,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0106-00-000q-text-changes-related-to-bs-power-management.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0086-01-000q-overview-of-ieee-p802-16q-amendment-standard.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0085-01-000q-proposed-changes-in-ieee-p802-16q-srd.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0087-01-000q-operation-of-standby-mode.docx
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0056-07-Gcon-proposed-cont-to-itu-r-wp-5d-update-of-wirelessman-advanced-rit-of-rec-itu-r-m-2012-meeting-y-2.zip
Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0076-03-000r-p802-16r-closing-report-orlando.pptx
Ching-Tarng Hsieh/ITRI,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0100-02-Gcon-proposed-addition-of-itri-to-wato.docx
Ching-Tarng Hsieh/ITRI,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0100-01-Gcon-proposed-addition-of-itri-to-wato.docx
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0056-06-Gcon-proposed-cont-to-itu-r-wp-5d-update-of-wirelessman-advanced-rit-of-rec-itu-r-m-2012-meeting-y-2.zip
Roger Marks,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0105-00-Gdoc-draft-m-2012-1-certification-b-for-itu-r.docx
Harry Bims,"""WG Secretary""",https://mentor.ieee.org/802.16/dcn/13/16-13-0104-00-Gdoc-ieee-802-16-working-group-minutes-of-session-85.doc
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0101-00-000q-ieee-p802-16q-project-minutes-for-session-85.doc
Ching-Tarng Hsieh/ITRI,no company,https://mentor.ieee.org/802.16/dcn/13/16-13-0100-00-Gcon-proposed-addition-of-itri-to-wato.docx
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0099-00-Gdoc-ieee-802-16-status-report-session-85.pdf
Harry Bims,"""WG Secretary""",https://mentor.ieee.org/802.16/dcn/13/16-13-0078-02-Gdoc-ieee-802-16-working-group-minutes-of-session-84.doc
Harry Bims,"""WG Secretary""",https://mentor.ieee.org/802.16/dcn/13/16-13-0078-01-Gdoc-ieee-802-16-working-group-minutes-of-session-84.doc
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0084-04-000r-integration-of-ieee-802-16-with-openflow-software-defined-networking.pdf
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0098-01-000r-connection-oriented-software-defined-networking.pdf
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0084-03-000r-integration-of-ieee-802-16-with-openflow-software-defined-networking.pdf
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0098-00-000r-connection-oriented-software-defined-networking.pdf
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0097-01-000q-proposal-to-add-semi-active-period-in-duty-cycled-mode.docx
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0097-00-000q-proposal-to-add-semi-active-period-in-duty-cycled-mode.docx
Jisoo Park,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0096-00-000q-proposed-text-changes-to-bs-power-management-on-system-requirements.doc
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0095-00-000q-skeleton-of-interference-management-primitives.doc
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0094-00-000q-functional-description-of-cooperative-transmission.doc
Eunkyung Kim,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0093-00-000q-functional-description-of-resource-management-for-interference-management.doc
David Castelow;Paul Trubridge and Paul Senior,"""Airspan""",https://mentor.ieee.org/802.16/dcn/13/16-13-0092-00-000r-contribution-towards-an-architecture-and-requirements-document-for-small-cell-backhaul.docx
uploaded by Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0091-00-WGLS-ls-from-broadband-forum-response-to-liaison-of-21-march-on-performance-measurements-architecture.doc
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0090-00-Gcon-proposed-m-2012-1-certification-b-for-itu-r.docx
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0084-02-000r-integration-of-ieee-802-16-with-openflow-software-defined-networking.pdf
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0089-00-000q-primitives-to-support-bs-power-saving-mechanism.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0088-00-000q-operation-of-duty-cycled-mode.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0087-00-000q-operation-of-standby-mode.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0086-00-000q-overview-of-ieee-p802-16q-amendment-standard.docx
Jaesun Cha,"""ETRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0085-00-000q-proposed-changes-in-ieee-p802-16q-srd.docx
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0084-01-000r-integration-of-ieee-802-16-with-openflow-software-defined-networking.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0074-03-000r-ieee-p802-16r-call-for-contributions-toward-session-85.pdf
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0084-00-000r-integration-of-ieee-802-16-with-openflow-software-defined-networking.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0083-00-WGLS-liaison-from-802-3-to-itu-t-sg15-regarding-the-ant-standardization-work-plan.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0056-05-Gcon-proposed-cont-to-itu-r-wp-5d-update-of-wirelessman-advanced-rit-of-rec-itu-r-m-2012-meeting-y-2.zip
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0074-02-000r-ieee-p802-16r-call-for-contributions-toward-session-85.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0064-01-000q-ieee-p802-16q-call-for-contributions-toward-session-85.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0060-02-03R0-ieee-p802-16-3-call-for-contributions-toward-session-85.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0082-00-WGLS-ls-to-wato-meeting-y-2b-contribution-toward-m-2012-1.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0081-00-WGLS-statement-to-broadband-forum-on-ieee-p802-16-3-activity.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0080-00-WGLS-requesting-lmap-perspectives-of-ieee-project-p802-16-3-architecture-and-privacy.pdf
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0079-00-WGLS-response-to-mef-statement-of-2013-01-31.pdf
Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0074-01-000r-ieee-p802-16r-call-for-contributions-toward-session-85.docx
Harry Bims,"""WG Secretary""",https://mentor.ieee.org/802.16/dcn/13/16-13-0078-00-Gdoc-ieee-802-16-working-group-minutes-of-session-84.doc
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0077-00-Gdoc-ls-to-wato-meeting-y-2b-contribution-toward-m-2012-1.docx
Hajime Kanzaki,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0068-01-Gdoc-itu-r-liaison-group-report-to-session-84-closing-plenary.pptx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0056-04-Gcon-proposed-cont-to-itu-r-wp-5d-update-of-wirelessman-advanced-rit-of-rec-itu-r-m-2012-meeting-y-2.zip
Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0076-02-000r-p802-16r-closing-report-orlando.pptx
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0067-02-Gcon-proposed-response-to-mef-statement-of-2013-01-31.docx
Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0076-01-000r-p802-16r-closing-report-orlando.pptx
Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0076-00-000r-p802-16r-closing-report-orlando.pptx
Roger Marks,"""IEEE 802.16 WG""",https://mentor.ieee.org/802.16/dcn/13/16-13-0075-00-000r-p802-16-3-report-from-session-84.pptx
Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0074-00-000r-ieee-p802-16r-call-for-contributions-toward-session-85.docx
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/13/16-13-0061-01-03R0-proposed-statement-to-bbf-response-to-liaison-of-8-march-on-performance-measurements-architecture.docx
Ching-Tarng Hsieh,"""P802.16r Project""",https://mentor.ieee.org/802.16/dcn/13/16-13-0073-00-000r-ieee-802-16r-architecture-and-requirements-for-small-cell-backhaul.doc
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0071-00-000q-p802-16q-closing-report-for-session-84.ppt
Harry Bims,"""Acting PPC Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0070-00-Gdoc-ppc-closing-report-for-session-84.pptx
Harry Bims,"""Acting PPC Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0069-00-Gdoc-ppc-minutes-from-session-84.doc
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0067-01-Gcon-proposed-response-to-mef-statement-of-2013-01-31.docx
Hajime Kanzaki,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0068-00-Gdoc-itu-r-liaison-group-report-to-session-84-closing-plenary.pptx
ITU-R Liaison Group,no company,https://mentor.ieee.org/802.16/dcn/12/16-12-0686-01-Gdoc-ieee-802-16-itu-r-liaison-group-workplan.xls
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0067-00-Gcon-proposed-response-to-mef-statement-of-2013-01-31.docx
Tim Godfrey,"""EPRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0066-00-Gcon-treasurer-report-march-2013.pptx
Hajime Kanzaki,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0053-02-Gcon-proposed-ls-to-itu-r-wp-5d-update-toward-rec-itu-r-m-1457-12-meeting-x-notification.docx
Hajime Kanzaki,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0056-03-Gcon-proposed-cont-to-itu-r-wp-5d-update-of-wirelessman-advanced-rit-of-rec-itu-r-m-2012-meeting-y-2.zip
Hajime Kanzaki,"""ITU-R Liaison Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0056-02-Gcon-proposed-cont-to-itu-r-wp-5d-update-of-wirelessman-advanced-rit-of-rec-itu-r-m-2012-meeting-y-2.zip
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0056-01-Gcon-proposed-cont-to-itu-r-wp-5d-update-of-wirelessman-advanced-rit-of-rec-itu-r-m-2012-meeting-y-2.zip
David Castelow;Andrew Logothetis;Marlon Persaud,"""Airspan Communications Ltd""",https://mentor.ieee.org/802.16/dcn/13/16-13-0050-01-000r-extension-of-ofdma-physical-layer-mode-to-support-256-1024-point-qam-constellations-for-high-capac.pdf
David Castelow,"""Airspan Communications Ltd""",https://mentor.ieee.org/802.16/dcn/13/16-13-0065-00-000r-low-latency-requirements-for-scb.pdf
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0064-00-000q-ieee-p802-16q-call-for-contributions-toward-session-85.docx
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0063-00-000q-ieee-p802-16q-closing-report-for-session-84.ppt
Harry Bims,"""Project Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0062-00-000q-ieee-p802-16q-project-minutes-for-session-84.doc
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0025-03-000q-session-83-minutes-of-p802-16q-task-group.doc
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0025-02-000q-session-83-minutes-of-p802-16q-task-group.doc
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/13/16-13-0060-01-03R0-ieee-p802-16-3-call-for-contributions-toward-session-85.docx
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/13/16-13-0059-01-03R0-proposed-statement-to-ietf-lmap-on-ieee-p802-16-3-activity.docx
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0025-01-000q-session-83-minutes-of-p802-16q-task-group.doc
Roger Marks,"""Consensii LLC; Mobile Pulse, Inc.""",https://mentor.ieee.org/802.16/dcn/13/16-13-0061-00-03R0-proposed-statement-to-bbf-response-to-liaison-of-8-march-on-performance-measurements-architecture.docx
